municipality code,year,gender,age,ethnicity,education,income,income observations,weighted_inc_mun
101,1999,Men,50-59,Non-western immigrants and descendants,No higher education,154291.124,862.0,668.6220188924918
101,1999,Men,60-65,Danish,Higher education,293947.767,1152.0,1702.3745196893144
101,1999,Men,60-65,Danish,No higher education,187794.963,6287.0,5935.5349389487965
101,1999,Men,60-65,Immigrants and descendants,Higher education,227268.508,98.0,111.96900074906368
101,1999,Men,60-65,Immigrants and descendants,No higher education,150746.244,533.0,403.9300608400573
101,1999,Men,60-65,Non-western immigrants and descendants,Higher education,,,
101,1999,Men,60-65,Non-western immigrants and descendants,No higher education,137079.709,324.0,223.28042488500114
101,1999,Women,30-39,Danish,Higher education,228125.174,15054.0,17264.642532720005
101,1999,Women,30-39,Danish,No higher education,188267.516,19841.0,18778.9547543222
101,1999,Women,30-39,Immigrants and descendants,Higher education,151186.916,2282.0,1734.4521142799688
101,1999,Women,30-39,Immigrants and descendants,No higher education,187443.836,1300.0,1225.0307256868512
101,1999,Women,30-39,Non-western immigrants and descendants,Higher education,166376.907,614.0,513.5631847673629
101,1999,Women,30-39,Non-western immigrants and descendants,No higher education,144509.578,1722.0,1251.0142187165372
101,1999,Women,40-49,Danish,Higher education,244466.153,8366.0,10281.797933780761
101,1999,Women,40-49,Danish,No higher education,202318.068,12627.0,12843.024631807557
101,1999,Women,40-49,Immigrants and descendants,Higher education,199182.016,878.0,879.1785941130635
101,1999,Women,40-49,Immigrants and descendants,No higher education,165990.951,1309.0,1092.3367008973682
101,1999,Women,40-49,Non-western immigrants and descendants,Higher education,212821.666,14829.0,15865.734032697384
101,1999,Women,40-49,Non-western immigrants and descendants,No higher education,154251.857,812.0,629.6785455294976
101,1999,Women,50-59,Danish,Higher education,188015.625,927.0,876.205838549129
101,1999,Women,50-59,Danish,No higher education,274885.605,5481.0,7574.33074934017
101,1999,Women,50-59,Immigrants and descendants,Higher education,162173.671,423.0,344.8682242817284
101,1999,Women,50-59,Immigrants and descendants,No higher education,230689.528,631.0,731.7954511625568
101,1999,Women,50-59,Non-western immigrants and descendants,Higher education,171593.408,358.0,308.82758999572684
101,1999,Women,50-59,Non-western immigrants and descendants,No higher education,191245.286,173.0,166.32950998165043
101,1999,Women,60-65,Danish,Higher education,261083.78,1285.0,1686.6131629087802
101,1999,Women,60-65,Danish,No higher education,179942.938,7333.0,6633.595075052158
101,1999,Women,60-65,Immigrants and descendants,Higher education,230830.937,127.0,147.37716612120755
101,1999,Women,60-65,Immigrants and descendants,No higher education,167792.282,329.0,277.52387088957596
101,1999,Women,60-65,Non-western immigrants and descendants,Higher education,,,
101,1999,Women,60-65,Non-western immigrants and descendants,No higher education,137354.048,85.0,58.693884724631125
101,2000,Men,30-39,Danish,Higher education,253023.61,14597.0,18209.895500855426
101,2000,Men,30-39,Danish,No higher education,198120.303,23363.0,22821.300537853203
101,2000,Men,30-39,Immigrants and descendants,Higher education,189560.504,1592.0,1487.899904685366
101,2000,Men,30-39,Immigrants and descendants,No higher education,155373.4,2902.0,2223.089130917105
101,2000,Men,30-39,Non-western immigrants and descendants,Higher education,170249.761,908.0,762.175803473965
101,2000,Men,30-39,Non-western immigrants and descendants,No higher education,145888.963,2231.0,1604.7404705235597
101,2000,Men,40-49,Danish,Higher education,269592.602,6751.0,8973.438200312588
101,2000,Men,40-49,Danish,No higher education,202954.45,15359.0,15368.954199227901
101,2000,Men,40-49,Immigrants and descendants,Higher education,194461.251,1117.0,1070.9496327684728
101,2000,Men,40-49,Immigrants and descendants,No higher education,164208.49,1584.0,1282.4297449500302
101,2000,Men,40-49,Non-western immigrants and descendants,Higher education,164327.56,664.0,537.9739962430297
101,2000,Men,40-49,Non-western immigrants and descendants,No higher education,147563.364,1097.0,798.1195934780571
101,2000,Men,50-59,Danish,Higher education,303957.793,5115.0,7665.521716940386
101,2000,Men,50-59,Danish,No higher education,213640.144,14724.0,15509.27399878712
101,2000,Men,50-59,Immigrants and descendants,Higher education,227580.466,689.0,773.1023654812324
101,2000,Men,50-59,Immigrants and descendants,No higher education,177802.304,1365.0,1196.6105666517112
101,2000,Men,50-59,Non-western immigrants and descendants,Higher education,179780.327,311.0,275.66736364712085
101,2000,Men,50-59,Non-western immigrants and descendants,No higher education,159542.407,858.0,674.9105634272248
101,2000,Men,60-65,Danish,Higher education,303975.254,1258.0,1885.3920390291044
101,2000,Men,60-65,Danish,No higher education,190163.651,6355.0,5958.347929500106
101,2000,Men,60-65,Immigrants and descendants,Higher education,224360.219,134.0,148.22909308115945
101,2000,Men,60-65,Immigrants and descendants,No higher education,151459.47,578.0,431.625474724267
101,2000,Men,60-65,Non-western immigrants and descendants,Higher education,,,
101,2000,Men,60-65,Non-western immigrants and descendants,No higher education,139393.737,363.0,249.47824719583085
101,2000,Women,30-39,Danish,Higher education,234271.204,16131.0,18632.151145205426
101,2000,Women,30-39,Danish,No higher education,191346.863,19406.0,18307.969132583585
101,2000,Women,30-39,Immigrants and descendants,Higher education,153029.705,2563.0,1933.7803597964728
101,2000,Women,30-39,Immigrants and descendants,No higher education,192446.354,1356.0,1286.6255603358593
101,2000,Women,30-39,Non-western immigrants and descendants,Higher education,168261.127,660.0,547.5332867574191
101,2000,Women,30-39,Non-western immigrants and descendants,No higher education,144765.534,1976.0,1410.3760184200016
101,2000,Women,40-49,Danish,Higher education,248397.174,8506.0,10417.291737347343
101,2000,Women,40-49,Danish,No higher education,204468.083,12447.0,12547.956736173906
101,2000,Women,40-49,Immigrants and descendants,Higher education,199790.108,905.0,891.4671794618954
101,2000,Women,40-49,Immigrants and descendants,No higher education,168072.688,1383.0,1146.0461954709278
101,2000,Women,40-49,Non-western immigrants and descendants,Higher education,216506.868,14735.0,15729.126874072466
101,2000,Women,40-49,Non-western immigrants and descendants,No higher education,156544.836,907.0,700.0496307223541
101,2000,Women,50-59,Danish,Higher education,187862.978,973.0,901.2324913545308
101,2000,Women,50-59,Danish,No higher education,281090.021,5997.0,8311.172085695409
101,2000,Women,50-59,Immigrants and descendants,Higher education,160050.047,465.0,366.9370429142651
101,2000,Women,50-59,Immigrants and descendants,No higher education,237932.597,665.0,780.1145678991041
101,2000,Women,50-59,Non-western immigrants and descendants,Higher education,174333.078,380.0,326.6225706157586
101,2000,Women,50-59,Non-western immigrants and descendants,No higher education,209308.103,192.0,198.13904624229008
101,2000,Women,60-65,Danish,Higher education,283954.112,1373.0,1922.2129431869168
101,2000,Women,60-65,Danish,No higher education,180964.864,7267.0,6483.8389467072275
101,2000,Women,60-65,Immigrants and descendants,Higher education,223991.998,161.0,177.80385694916257
101,2000,Women,60-65,Immigrants and descendants,No higher education,164200.03,352.0,284.96970540816375
101,2000,Women,60-65,Non-western immigrants and descendants,Higher education,,,
101,2000,Women,60-65,Non-western immigrants and descendants,No higher education,135409.719,108.0,72.10350725509434
101,2001,Men,30-39,Danish,Higher education,255464.354,15728.0,19422.082705556495
101,2001,Men,30-39,Danish,No higher education,199374.66,23274.0,22430.191356326282
101,2001,Men,30-39,Immigrants and descendants,Higher education,193934.542,1608.0,1507.4162829534741
101,2001,Men,30-39,Immigrants and descendants,No higher education,156179.746,3020.0,2279.941186320242
101,2001,Men,30-39,Non-western immigrants and descendants,Higher education,174759.445,883.0,745.9218848821753
101,2001,Men,30-39,Non-western immigrants and descendants,No higher education,147584.55,2312.0,1649.3799618126886
101,2001,Men,40-49,Danish,Higher education,274007.488,6784.0,8985.458845157704
101,2001,Men,40-49,Danish,No higher education,206077.154,15226.0,15167.2785344
101,2001,Men,40-49,Immigrants and descendants,Higher education,194699.686,1180.0,1110.5528917462236
101,2001,Men,40-49,Immigrants and descendants,No higher education,166990.989,1704.0,1375.481064681571
101,2001,Men,40-49,Non-western immigrants and descendants,Higher education,168521.34,749.0,610.1388938247734
101,2001,Men,40-49,Non-western immigrants and descendants,No higher education,149729.119,1201.0,869.2431271009063
101,2001,Men,50-59,Danish,Higher education,306982.608,5423.0,8047.210553155287
101,2001,Men,50-59,Danish,No higher education,216236.586,14726.0,15392.386539871904
101,2001,Men,50-59,Immigrants and descendants,Higher education,239057.98,723.0,835.4751397703928
101,2001,Men,50-59,Immigrants and descendants,No higher education,178548.53,1366.0,1178.9597195407855
101,2001,Men,50-59,Non-western immigrants and descendants,Higher education,185462.001,318.0,285.08479186948637
101,2001,Men,50-59,Non-western immigrants and descendants,No higher education,162306.466,873.0,684.9234794827794
101,2001,Men,60-65,Danish,Higher education,309151.703,1362.0,2035.3576772737158
101,2001,Men,60-65,Danish,No higher education,194388.093,6372.0,5987.388174482175
101,2001,Men,60-65,Immigrants and descendants,Higher education,227628.167,153.0,168.34856580543806
101,2001,Men,60-65,Immigrants and descendants,No higher education,153197.674,578.0,428.0278214960725
101,2001,Men,60-65,Non-western immigrants and descendants,Higher education,190892.097,57.0,52.596251499697885
101,2001,Men,60-65,Non-western immigrants and descendants,No higher education,141199.728,366.0,249.80834053413898
101,2001,Women,30-39,Danish,Higher education,236111.377,17309.0,19755.174982443503
101,2001,Women,30-39,Danish,No higher education,192383.862,19133.0,17792.775500403623
101,2001,Women,30-39,Immigrants and descendants,Higher education,153139.522,2793.0,2067.522344149849
101,2001,Women,30-39,Immigrants and descendants,No higher education,193421.888,1406.0,1314.5676110114803
101,2001,Women,30-39,Non-western immigrants and descendants,Higher education,172919.075,687.0,574.2376049546829
101,2001,Women,30-39,Non-western immigrants and descendants,No higher education,145137.624,2190.0,1536.441796060423
101,2001,Women,40-49,Danish,Higher education,251172.083,8552.0,10383.195909684593
101,2001,Women,40-49,Danish,No higher education,207022.882,12338.0,12346.819664609064
101,2001,Women,40-49,Immigrants and descendants,Higher education,204227.737,930.0,918.0993131601208
101,2001,Women,40-49,Immigrants and descendants,No higher education,169021.074,1418.0,1158.5347815444109
101,2001,Women,40-49,Non-western immigrants and descendants,Higher education,220271.57,14472.0,15409.160899287011
101,2001,Women,40-49,Non-western immigrants and descendants,No higher education,160281.946,972.0,753.0830284567976
101,2001,Women,50-59,Danish,Higher education,191488.953,1018.0,942.2876333728096
101,2001,Women,50-59,Danish,No higher education,284479.287,6449.0,8868.190558854381
101,2001,Women,50-59,Immigrants and descendants,Higher education,162540.485,497.0,390.49001109365554
101,2001,Women,50-59,Immigrants and descendants,No higher education,244906.405,718.0,849.9954020060422
101,2001,Women,50-59,Non-western immigrants and descendants,Higher education,180315.935,411.0,358.2349210151057
101,2001,Women,50-59,Non-western immigrants and descendants,No higher education,203290.623,208.0,204.39613091963747
101,2001,Women,60-65,Danish,Higher education,280182.208,1505.0,2038.3044014018126
101,2001,Women,60-65,Danish,No higher education,186492.435,7222.0,6510.445271637463
101,2001,Women,60-65,Immigrants and descendants,Higher education,228139.769,179.0,197.399485926284
101,2001,Women,60-65,Immigrants and descendants,No higher education,165602.729,362.0,289.77976023202416
101,2001,Women,60-65,Non-western immigrants and descendants,Higher education,,,
101,2001,Women,60-65,Non-western immigrants and descendants,No higher education,131485.348,120.0,76.26944657401813
101,2002,Men,30-39,Danish,Higher education,254119.92,17074.0,20349.521208914906
101,2002,Men,30-39,Danish,No higher education,200202.733,23719.0,22271.352168819412
101,2002,Men,30-39,Immigrants and descendants,Higher education,204581.331,1619.0,1553.4348964852545
101,2002,Men,30-39,Immigrants and descendants,No higher education,157260.596,3153.0,2325.5415127757765
101,2002,Men,30-39,Non-western immigrants and descendants,Higher education,179858.743,872.0,735.5771794612036
101,2002,Men,30-39,Non-western immigrants and descendants,No higher education,149653.882,2422.0,1699.9742148994449
101,2002,Men,40-49,Danish,Higher education,278188.491,6972.0,9096.550724392164
101,2002,Men,40-49,Danish,No higher education,208273.69,15209.0,14856.458010702761
101,2002,Men,40-49,Immigrants and descendants,Higher education,199203.724,1252.0,1169.7202013357346
101,2002,Men,40-49,Immigrants and descendants,No higher education,166059.578,1801.0,1402.6775663083447
