municipality,municipality code,year,gender,age,ethnicity,education,income,income observations,days in hospital,days in hospital observations,number of hospitalizations,number of hospitalizations observations
Albertslund,165,2016,Women,50-59,Danish,No higher education,343544.489,522.0,0.9,874.0,0.261,874.0
Albertslund,165,2016,Women,50-59,Immigrants and descendants,Higher education,189618.41,114.0,,,,
Albertslund,165,2016,Women,50-59,Immigrants and descendants,No higher education,,,0.456,125.0,0.216,125.0
Albertslund,165,2016,Women,50-59,Non-western immigrants and descendants,Higher education,231180.87,65.0,,,,
Albertslund,165,2016,Women,50-59,Non-western immigrants and descendants,No higher education,,,0.495,111.0,0.225,111.0
Albertslund,165,2016,Women,60-65,Danish,Higher education,330777.498,313.0,1.649,935.0,0.327,935.0
Albertslund,165,2016,Women,60-65,Danish,No higher education,269636.75,363.0,2.151,2079.0,0.46,2079.0
Albertslund,165,2016,Women,60-65,Immigrants and descendants,Higher education,,,0.667,66.0,0.273,66.0
Albertslund,165,2016,Women,60-65,Immigrants and descendants,No higher education,202762.607,53.0,2.073,137.0,0.518,137.0
Albertslund,165,2016,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,2016,Women,60-65,Non-western immigrants and descendants,No higher education,,,1.899,69.0,0.522,69.0
Albertslund,165,2017,Men,18-29,Danish,Higher education,,,0.053,95.0,0.042,95.0
Albertslund,165,2017,Men,18-29,Danish,No higher education,,,0.22,1451.0,0.083,1451.0
Albertslund,165,2017,Men,18-29,Immigrants and descendants,Higher education,,,0.171,111.0,0.063,111.0
Albertslund,165,2017,Men,18-29,Immigrants and descendants,No higher education,,,0.177,633.0,0.095,633.0
Albertslund,165,2017,Men,18-29,Non-western immigrants and descendants,Higher education,,,0.178,73.0,0.082,73.0
Albertslund,165,2017,Men,18-29,Non-western immigrants and descendants,No higher education,,,0.182,572.0,0.096,572.0
Albertslund,165,2017,Men,30-39,Danish,Higher education,283100.399,247.0,0.265,253.0,0.103,253.0
Albertslund,165,2017,Men,30-39,Danish,No higher education,213994.876,584.0,0.317,606.0,0.12,606.0
Albertslund,165,2017,Men,30-39,Immigrants and descendants,Higher education,244291.773,143.0,0.062,161.0,0.043,161.0
Albertslund,165,2017,Men,30-39,Immigrants and descendants,No higher education,168744.096,306.0,0.164,342.0,0.102,342.0
Albertslund,165,2017,Men,30-39,Non-western immigrants and descendants,Higher education,249092.364,124.0,0.067,135.0,0.044,135.0
Albertslund,165,2017,Men,30-39,Non-western immigrants and descendants,No higher education,168687.55,292.0,0.172,325.0,0.108,325.0
Albertslund,165,2017,Men,40-49,Danish,Higher education,315435.791,397.0,0.317,416.0,0.108,416.0
Albertslund,165,2017,Men,40-49,Danish,No higher education,255657.292,813.0,0.824,846.0,0.139,846.0
Albertslund,165,2017,Men,40-49,Immigrants and descendants,Higher education,249189.908,90.0,0.586,99.0,0.232,99.0
Albertslund,165,2017,Men,40-49,Immigrants and descendants,No higher education,189428.542,251.0,0.519,293.0,0.167,293.0
Albertslund,165,2017,Men,40-49,Non-western immigrants and descendants,Higher education,236499.863,77.0,0.529,85.0,0.247,85.0
Albertslund,165,2017,Men,40-49,Non-western immigrants and descendants,No higher education,188816.508,235.0,0.551,276.0,0.178,276.0
Albertslund,165,2017,Men,50-59,Danish,Higher education,372870.647,334.0,0.734,354.0,0.175,354.0
Albertslund,165,2017,Men,50-59,Danish,No higher education,295593.918,998.0,0.863,1045.0,0.229,1045.0
Albertslund,165,2017,Men,50-59,Immigrants and descendants,Higher education,,,0.414,58.0,0.172,58.0
Albertslund,165,2017,Men,50-59,Immigrants and descendants,No higher education,207885.622,122.0,0.272,147.0,0.143,147.0
Albertslund,165,2017,Men,50-59,Non-western immigrants and descendants,Higher education,,,0.255,51.0,0.118,51.0
Albertslund,165,2017,Men,50-59,Non-western immigrants and descendants,No higher education,206834.263,111.0,0.296,135.0,0.156,135.0
Albertslund,165,2017,Men,60-65,Danish,Higher education,371083.046,185.0,2.465,739.0,0.467,739.0
Albertslund,165,2017,Men,60-65,Danish,No higher education,288914.465,400.0,2.593,1792.0,0.512,1792.0
Albertslund,165,2017,Men,60-65,Immigrants and descendants,Higher education,,,2.847,59.0,0.458,59.0
Albertslund,165,2017,Men,60-65,Immigrants and descendants,No higher education,,,1.849,212.0,0.481,212.0
Albertslund,165,2017,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,2017,Men,60-65,Non-western immigrants and descendants,No higher education,,,1.576,172.0,0.419,172.0
Albertslund,165,2017,Women,18-29,Danish,Higher education,,,0.433,134.0,0.224,134.0
Albertslund,165,2017,Women,18-29,Danish,No higher education,,,0.4,1242.0,0.165,1242.0
Albertslund,165,2017,Women,18-29,Immigrants and descendants,Higher education,,,0.395,152.0,0.178,152.0
Albertslund,165,2017,Women,18-29,Immigrants and descendants,No higher education,,,0.347,531.0,0.136,531.0
Albertslund,165,2017,Women,18-29,Non-western immigrants and descendants,Higher education,,,0.467,122.0,0.205,122.0
Albertslund,165,2017,Women,18-29,Non-western immigrants and descendants,No higher education,,,0.371,483.0,0.145,483.0
Albertslund,165,2017,Women,30-39,Danish,Higher education,274591.571,395.0,0.453,406.0,0.126,406.0
Albertslund,165,2017,Women,30-39,Danish,No higher education,212391.284,486.0,0.556,502.0,0.213,502.0
Albertslund,165,2017,Women,30-39,Immigrants and descendants,Higher education,176742.616,288.0,0.241,195.0,0.118,195.0
Albertslund,165,2017,Women,30-39,Immigrants and descendants,No higher education,233483.834,190.0,0.466,298.0,0.218,298.0
Albertslund,165,2017,Women,30-39,Non-western immigrants and descendants,Higher education,231646.882,158.0,0.292,161.0,0.143,161.0
Albertslund,165,2017,Women,30-39,Non-western immigrants and descendants,No higher education,176255.241,282.0,0.471,291.0,0.216,291.0
Albertslund,165,2017,Women,40-49,Danish,Higher education,294283.304,586.0,0.315,596.0,0.099,596.0
Albertslund,165,2017,Women,40-49,Danish,No higher education,249928.012,700.0,0.724,718.0,0.233,718.0
Albertslund,165,2017,Women,40-49,Immigrants and descendants,Higher education,262122.601,92.0,0.208,96.0,0.115,96.0
Albertslund,165,2017,Women,40-49,Immigrants and descendants,No higher education,193261.404,257.0,0.444,261.0,0.149,261.0
Albertslund,165,2017,Women,40-49,Non-western immigrants and descendants,Higher education,284313.587,854.0,0.241,79.0,0.127,79.0
Albertslund,165,2017,Women,40-49,Non-western immigrants and descendants,No higher education,191737.166,240.0,0.398,244.0,0.139,244.0
Albertslund,165,2017,Women,50-59,Danish,Higher education,198889.706,134.0,0.406,545.0,0.132,545.0
Albertslund,165,2017,Women,50-59,Danish,No higher education,345947.401,527.0,0.953,881.0,0.246,881.0
Albertslund,165,2017,Women,50-59,Immigrants and descendants,Higher education,191404.5,121.0,,,,
Albertslund,165,2017,Women,50-59,Immigrants and descendants,No higher education,,,0.489,133.0,0.218,133.0
Albertslund,165,2017,Women,50-59,Non-western immigrants and descendants,Higher education,252927.048,76.0,,,,
Albertslund,165,2017,Women,50-59,Non-western immigrants and descendants,No higher education,,,0.5,120.0,0.217,120.0
Albertslund,165,2017,Women,60-65,Danish,Higher education,338443.269,298.0,1.423,963.0,0.287,963.0
Albertslund,165,2017,Women,60-65,Danish,No higher education,272061.516,358.0,2.507,2088.0,0.473,2088.0
Albertslund,165,2017,Women,60-65,Immigrants and descendants,Higher education,,,2.088,68.0,0.353,68.0
Albertslund,165,2017,Women,60-65,Immigrants and descendants,No higher education,200549.715,58.0,1.153,144.0,0.326,144.0
Albertslund,165,2017,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,2017,Women,60-65,Non-western immigrants and descendants,No higher education,,,0.987,78.0,0.359,78.0
Albertslund,165,2018,Men,18-29,Danish,Higher education,,,0.255,94.0,0.106,94.0
Albertslund,165,2018,Men,18-29,Danish,No higher education,,,0.292,1448.0,0.074,1448.0
Albertslund,165,2018,Men,18-29,Immigrants and descendants,Higher education,,,0.224,107.0,0.047,107.0
Albertslund,165,2018,Men,18-29,Immigrants and descendants,No higher education,,,0.167,647.0,0.085,647.0
Albertslund,165,2018,Men,18-29,Non-western immigrants and descendants,Higher education,,,0.027,74.0,0.014,74.0
Albertslund,165,2018,Men,18-29,Non-western immigrants and descendants,No higher education,,,0.171,589.0,0.088,589.0
Albertslund,165,2018,Men,30-39,Danish,Higher education,275459.431,239.0,0.141,248.0,0.056,248.0
Albertslund,165,2018,Men,30-39,Danish,No higher education,212129.66,594.0,0.38,616.0,0.106,616.0
Albertslund,165,2018,Men,30-39,Immigrants and descendants,Higher education,249298.143,144.0,0.045,157.0,0.025,157.0
Albertslund,165,2018,Men,30-39,Immigrants and descendants,No higher education,186963.234,293.0,0.13,331.0,0.063,331.0
Albertslund,165,2018,Men,30-39,Non-western immigrants and descendants,Higher education,255264.279,124.0,0.052,134.0,0.03,134.0
Albertslund,165,2018,Men,30-39,Non-western immigrants and descendants,No higher education,186111.556,278.0,0.134,313.0,0.064,313.0
Albertslund,165,2018,Men,40-49,Danish,Higher education,321494.239,397.0,0.269,417.0,0.106,417.0
Albertslund,165,2018,Men,40-49,Danish,No higher education,262640.078,755.0,0.508,790.0,0.138,790.0
Albertslund,165,2018,Men,40-49,Immigrants and descendants,Higher education,263917.739,88.0,0.118,93.0,0.054,93.0
Albertslund,165,2018,Men,40-49,Immigrants and descendants,No higher education,192329.454,273.0,0.32,309.0,0.165,309.0
Albertslund,165,2018,Men,40-49,Non-western immigrants and descendants,Higher education,248382.836,78.0,0.122,82.0,0.049,82.0
Albertslund,165,2018,Men,40-49,Non-western immigrants and descendants,No higher education,191317.022,260.0,0.332,295.0,0.169,295.0
Albertslund,165,2018,Men,50-59,Danish,Higher education,375547.984,346.0,0.382,364.0,0.124,364.0
Albertslund,165,2018,Men,50-59,Danish,No higher education,302227.363,1008.0,0.814,1053.0,0.224,1053.0
Albertslund,165,2018,Men,50-59,Immigrants and descendants,Higher education,264187.401,57.0,0.191,68.0,0.132,68.0
Albertslund,165,2018,Men,50-59,Immigrants and descendants,No higher education,211288.272,127.0,0.583,151.0,0.146,151.0
Albertslund,165,2018,Men,50-59,Non-western immigrants and descendants,Higher education,,,0.224,58.0,0.155,58.0
Albertslund,165,2018,Men,50-59,Non-western immigrants and descendants,No higher education,212601.948,117.0,0.39,141.0,0.142,141.0
Albertslund,165,2018,Men,60-65,Danish,Higher education,389882.169,160.0,2.322,724.0,0.472,724.0
Albertslund,165,2018,Men,60-65,Danish,No higher education,292153.935,401.0,2.672,1781.0,0.52,1781.0
Albertslund,165,2018,Men,60-65,Immigrants and descendants,Higher education,,,2.565,62.0,0.484,62.0
Albertslund,165,2018,Men,60-65,Immigrants and descendants,No higher education,,,1.495,222.0,0.333,222.0
Albertslund,165,2018,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,2018,Men,60-65,Non-western immigrants and descendants,No higher education,,,1.743,179.0,0.363,179.0
Albertslund,165,2018,Women,18-29,Danish,Higher education,,,0.403,129.0,0.155,129.0
Albertslund,165,2018,Women,18-29,Danish,No higher education,,,0.277,1226.0,0.144,1226.0
Albertslund,165,2018,Women,18-29,Immigrants and descendants,Higher education,,,0.308,146.0,0.185,146.0
Albertslund,165,2018,Women,18-29,Immigrants and descendants,No higher education,,,0.337,522.0,0.138,522.0
Albertslund,165,2018,Women,18-29,Non-western immigrants and descendants,Higher education,,,0.346,127.0,0.205,127.0
Albertslund,165,2018,Women,18-29,Non-western immigrants and descendants,No higher education,,,0.333,477.0,0.134,477.0
Albertslund,165,2018,Women,30-39,Danish,Higher education,281508.54,374.0,0.262,382.0,0.12,382.0
Albertslund,165,2018,Women,30-39,Danish,No higher education,212287.048,475.0,0.314,488.0,0.156,488.0
Albertslund,165,2018,Women,30-39,Immigrants and descendants,Higher education,183986.904,284.0,0.2,215.0,0.116,215.0
Albertslund,165,2018,Women,30-39,Immigrants and descendants,No higher education,232702.681,205.0,0.483,290.0,0.203,290.0
Albertslund,165,2018,Women,30-39,Non-western immigrants and descendants,Higher education,231943.158,174.0,0.224,183.0,0.126,183.0
Albertslund,165,2018,Women,30-39,Non-western immigrants and descendants,No higher education,184235.323,275.0,0.498,281.0,0.21,281.0
Albertslund,165,2018,Women,40-49,Danish,Higher education,300759.78,581.0,0.185,595.0,0.081,595.0
Albertslund,165,2018,Women,40-49,Danish,No higher education,252151.155,642.0,0.532,660.0,0.183,660.0
Albertslund,165,2018,Women,40-49,Immigrants and descendants,Higher education,273614.966,98.0,0.519,104.0,0.163,104.0
Albertslund,165,2018,Women,40-49,Immigrants and descendants,No higher education,199243.524,265.0,1.063,271.0,0.181,271.0
Albertslund,165,2018,Women,40-49,Non-western immigrants and descendants,Higher education,290748.375,867.0,0.635,85.0,0.2,85.0
Albertslund,165,2018,Women,40-49,Non-western immigrants and descendants,No higher education,198011.514,250.0,1.102,255.0,0.18,255.0
Albertslund,165,2018,Women,50-59,Danish,Higher education,209735.896,150.0,0.54,548.0,0.17,548.0
Albertslund,165,2018,Women,50-59,Danish,No higher education,354738.127,532.0,0.847,896.0,0.27,896.0
Albertslund,165,2018,Women,50-59,Immigrants and descendants,Higher education,204664.687,136.0,1.179,56.0,0.286,56.0
Albertslund,165,2018,Women,50-59,Immigrants and descendants,No higher education,286392.233,53.0,0.638,152.0,0.25,152.0
Albertslund,165,2018,Women,50-59,Non-western immigrants and descendants,Higher education,265682.47,80.0,,,,
Albertslund,165,2018,Women,50-59,Non-western immigrants and descendants,No higher education,,,0.64,139.0,0.245,139.0
Albertslund,165,2018,Women,60-65,Danish,Higher education,339942.233,273.0,1.212,986.0,0.295,986.0
Albertslund,165,2018,Women,60-65,Danish,No higher education,272187.744,346.0,2.442,2047.0,0.47,2047.0
Albertslund,165,2018,Women,60-65,Immigrants and descendants,Higher education,,,1.235,68.0,0.221,68.0
Albertslund,165,2018,Women,60-65,Immigrants and descendants,No higher education,204418.948,51.0,2.32,147.0,0.442,147.0
Albertslund,165,2018,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,2018,Women,60-65,Non-western immigrants and descendants,No higher education,,,2.716,81.0,0.469,81.0
Hvidovre,167,2005,Men,18-29,Danish,Higher education,,,0.116,207.0,0.043,207.0
Hvidovre,167,2005,Men,18-29,Danish,No higher education,,,0.187,2562.0,0.054,2562.0
Hvidovre,167,2005,Men,18-29,Immigrants and descendants,Higher education,,,,,,
Hvidovre,167,2005,Men,18-29,Immigrants and descendants,No higher education,,,0.14,458.0,0.052,458.0
Hvidovre,167,2005,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,
Hvidovre,167,2005,Men,18-29,Non-western immigrants and descendants,No higher education,,,0.096,418.0,0.05,418.0
Hvidovre,167,2005,Men,30-39,Danish,Higher education,269953.403,693.0,0.096,728.0,0.038,728.0
Hvidovre,167,2005,Men,30-39,Danish,No higher education,227829.991,2052.0,0.391,2224.0,0.076,2224.0
Hvidovre,167,2005,Men,30-39,Immigrants and descendants,Higher education,213231.947,72.0,0.293,82.0,0.049,82.0
Hvidovre,167,2005,Men,30-39,Immigrants and descendants,No higher education,172736.837,233.0,0.279,269.0,0.078,269.0
Hvidovre,167,2005,Men,30-39,Non-western immigrants and descendants,Higher education,192180.92,53.0,0.373,59.0,0.051,59.0
Hvidovre,167,2005,Men,30-39,Non-western immigrants and descendants,No higher education,167858.99,204.0,0.191,236.0,0.064,236.0
Hvidovre,167,2005,Men,40-49,Danish,Higher education,299578.792,594.0,0.165,624.0,0.043,624.0
Hvidovre,167,2005,Men,40-49,Danish,No higher education,250880.384,2337.0,0.55,2529.0,0.127,2529.0
Hvidovre,167,2005,Men,40-49,Immigrants and descendants,Higher education,231537.072,70.0,1.06,84.0,0.071,84.0
Hvidovre,167,2005,Men,40-49,Immigrants and descendants,No higher education,195166.808,133.0,0.357,168.0,0.083,168.0
Hvidovre,167,2005,Men,40-49,Non-western immigrants and descendants,Higher education,,,1.459,61.0,0.098,61.0
Hvidovre,167,2005,Men,40-49,Non-western immigrants and descendants,No higher education,172278.573,95.0,0.098,122.0,0.049,122.0
Hvidovre,167,2005,Men,50-59,Danish,Higher education,346143.834,539.0,1.005,569.0,0.139,569.0
Hvidovre,167,2005,Men,50-59,Danish,No higher education,277837.218,2158.0,1.254,2342.0,0.225,2342.0
Hvidovre,167,2005,Men,50-59,Immigrants and descendants,Higher education,,,,,,
Hvidovre,167,2005,Men,50-59,Immigrants and descendants,No higher education,221848.432,112.0,0.734,128.0,0.102,128.0
Hvidovre,167,2005,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Hvidovre,167,2005,Men,50-59,Non-western immigrants and descendants,No higher education,198038.47,65.0,0.545,77.0,0.104,77.0
Hvidovre,167,2005,Men,60-65,Danish,Higher education,325146.468,185.0,1.808,541.0,0.327,541.0
Hvidovre,167,2005,Men,60-65,Danish,No higher education,253667.49,1242.0,3.397,3745.0,0.44,3745.0
Hvidovre,167,2005,Men,60-65,Immigrants and descendants,Higher education,,,,,,
